Id,Price
13407,439511.06535431475
13258,153573.61719138708
15993,263077.0716790165
12525,176586.8301209936
4062,208632.86572059483
12065,154144.43847595132
8227,183339.04959162988
11333,170483.78314274523
2867,131877.7496082315
3319,248176.7615967586
3523,357526.90001939377
7055,205492.3268066597
14930,175270.07240366106
3444,132857.22922907956
2940,315045.6592968864
6935,389253.0140673795
16116,324716.96415968897
13370,249513.06352569006
6103,225430.4479398512
7446,185041.68919058872
1859,173711.51468254678
4079,182835.8504410925
3228,167596.96360052237
9665,156966.2357933797
15957,397829.151999709
11533,163341.03032146982
2314,120427.50124280875
4096,202317.60104520936
13437,176753.36271828
5980,224370.70006267302
2008,181641.8977633913
6754,167942.13373982548
4129,154715.15738295816
14557,291037.9934597235
7096,282757.9075824789
14297,259824.29182100724
3967,210518.4987720181
16485,115385.86298618265
13075,353919.3875391923
14289,191241.51979724265
10988,159656.79679050963
3230,147753.91281739477
13250,174460.76845132612
2559,203440.3365330157
7739,340507.803045764
7213,160028.5941770462
6639,214212.03194980882
3164,289985.42553097487
15207,167821.01843950298
5113,185460.62710939738
3929,133522.2811921968
14493,239088.42467509132
11110,192423.95022397698
2033,209247.98633403037
16057,203632.47838897115
16709,240650.24218336382
14313,149718.66101043363
1028,282703.72936129814
7187,95114.17517036885
3738,328141.16921930044
9869,322671.69730426255
12644,190834.1824560442
3686,119494.80551610641
9196,300863.5116365015
12326,202242.77523396042
4936,191095.08102576144
13314,167480.66727761645
9857,334940.10331503523
519,198528.23810036416
8410,175020.76173850065
1720,180895.04447195263
10341,222998.0154564149
14415,168673.8270802953
10613,294035.0525986436
8027,226162.26936585977
15539,268324.00593971694
7431,269570.25182235264
1370,131206.2459426481
12708,144178.39551246935
2250,224772.16305903124
14758,141664.50540373518
8525,396432.9484525219
1538,297050.84278773004
1142,147767.60194119078
1152,251675.4074669459
9802,186618.28726140756
3331,285084.9734564937
15203,177369.25682343545
4247,179370.7555433681
1976,382981.2926666814
2346,191166.01912412868
10078,229819.220113078
1938,210180.06516112995
7819,185859.34358802217
2168,242673.02581170705
15634,213366.74596048277
8465,240683.6692665239
9313,163981.3493240627
6539,134887.3231598423
6325,102233.84663616428
13442,272277.984633128
9967,186395.921552359
7893,208746.2000400424
2861,198872.30047296916
11031,300508.0710619958
15073,132659.21942430138
13837,162584.13452940487
2524,248117.22126906755
8617,218581.46843078494
13513,184817.18706477943
3081,300652.9791747963
10675,395009.04736296483
1907,90948.76587380288
4872,236876.37924731185
16274,450260.28710485576
11837,238248.23108530315
16577,242299.1006285016
5231,327445.3244042105
11315,250127.71815384325
273,208473.5797132915
8363,238135.3196794558
4255,212832.79958394406
16330,251558.25925035792
11528,178165.51141395996
14799,285748.91533405153
1611,265947.5045283231
9234,178670.71906814436
1633,106959.63689590775
6791,211747.1937587346
11567,297805.79486230353
3070,231920.12564120165
12094,227915.16036686144
14335,294801.5186261155
137,170161.3937197547
7182,146661.0015221091
11718,181838.13099161745
5194,104644.48079069231
97,347536.1154039473
5118,395517.4517591667
13920,306608.1545984214
9952,180880.0415088772
15337,227671.8488811857
10243,214228.3504278081
4048,435967.01628438727
171,145818.03846700917
11378,168003.46699514822
14190,173164.16646119996
15265,140825.39388464217
2740,140250.63705551354
5573,246113.37062970139
4481,225345.5811306849
2631,156254.3787038552
4984,270596.8092567876
16466,177451.36753762394
16716,129635.98724156765
15325,182281.42077399476
10115,173938.17684715835
117,494187.3279580851
5476,101486.7740454955
11757,184327.68962851277
12359,142364.24834040873
15546,170215.43840720042
8133,159525.2573950094
9018,355124.6945522062
2075,161526.142080901
11170,300203.84478684975
15733,207358.64735935372
9280,145677.295504954
10734,334674.9586816413
14071,159227.81099026155
7373,225567.09745226792
14736,168149.66359308283
3458,119398.55611855625
6183,169622.653741018
7825,221474.9179877849
16775,195839.14876060456
5717,176227.381458022
12397,145019.62626625577
8189,497603.66624014924
4423,213441.73509663952
3994,135250.6396093595
10342,197147.73324788187
10051,165603.55210490487
9453,151385.4432752138
12593,525275.599897021
1274,87161.6322701844
6933,326231.8186431835
1761,143167.18133207507
7157,340112.7723507065
15169,141656.32248516177
6792,310734.66113038646
13830,170511.21656969146
7240,187720.3334600528
3051,258157.28787441697
6550,113833.35753262983
4603,198896.14170655233
5729,171725.20315088428
13473,317534.98895732616
15104,166430.1277413652
6599,399940.27831448504
2216,277574.8419552148
8721,285347.01312086993
3645,193115.09856846175
8664,216475.37217268004
11001,199356.60507558327
753,159401.0679241743
8129,224561.78374250815
15235,172645.97561672432
3359,208226.77800590868
10424,220024.78833406203
10226,229190.0557180225
9252,189233.51569415434
3008,256423.80595398025
5849,173264.14874070656
8494,168734.53228292786
6764,330852.2794898594
12445,338545.53186623263
11716,169091.70839700487
4508,114951.09000526644
5669,200623.44322411672
11427,111716.64428575875
11065,188739.75986809787
8910,219818.59373292915
16401,365234.50387196423
11913,149325.3771041965
6221,209115.95685705866
10839,185277.69468010386
2809,224800.5800508553
13311,173401.1539043764
6866,187897.50533356293
6019,171846.51037045172
3024,167105.83329643926
1391,224250.95472631272
15904,211023.05866325757
15858,316659.3648121646
9911,245946.61751814754
16579,206220.27288421954
4394,271794.72947964957
1468,465158.5101518993
12965,147192.7671812489
2249,189344.6439210516
14384,150457.88331879035
13040,121402.65002136856
8872,135306.24194203355
12864,239806.90925428004
15712,176077.8092615559
14049,189038.10724250705
1840,122880.13687154798
12019,167779.99880057678
8948,164283.372632716
15154,234818.3892116664
6943,147756.2382912591
12564,404648.87570736813
12766,151228.2541393567
7255,214767.92848695297
7962,155438.64112086754
709,128578.30203163516
4634,136333.18173402984
889,240866.82116695304
4774,131370.6778902601
13890,159388.7448643616
15431,137672.0305991469
8726,323694.5935576753
10373,146640.61902420467
6413,211886.54925310708
9761,129761.6387505611
15864,150147.07614757976
6147,143751.78661074935
3384,248336.47592927772
320,246043.35739240434
8006,176472.28434737
14395,169651.86815244696
14976,98271.3557008948
12185,237634.4730939575
4779,133978.69849286892
8551,160339.7736840108
9025,248295.59891568858
10616,226489.45130147357
7475,99023.06411727864
6341,322438.846034504
14163,152040.75679225812
2211,180457.16142710426
10532,277244.7398938974
14338,130969.18044311587
831,173250.2224304317
3382,176076.48038539532
9209,310565.2480051548
7188,236813.07472782303
7197,220741.906148854
11270,163360.3057981332
15918,97493.54460322612
6937,417643.9356724608
6178,186083.35293174602
10668,121642.25442708348
1413,285612.9130845559
6884,354811.3258733304
8266,202430.95221002714
14019,183037.87499557438
16764,153610.44042080053
15306,172352.83266998644
3740,227219.58801901355
5298,205250.78693467405
8319,177695.57930378494
4229,187231.6523303903
13429,180291.10051372464
1753,384460.4414077624
860,247369.16852787725
14219,158488.26636213716
12113,199580.67461035494
11309,126673.8816234578
9930,211094.5878055336
10570,197246.42083379332
2839,159352.2209283747
6699,124572.6368935613
16647,116569.44971538326
5325,255156.36371411846
13733,165054.34864313493
7818,341987.0427578046
12505,232722.89423866128
9489,199347.98270768079
10106,188365.15465952072
7864,202754.85097563599
5134,311553.9163841965
11859,148255.53361547663
7440,327646.7540957894
1525,317038.20859336277
7339,188006.56548013512
8,372988.13048095064
3248,121315.36727531599
8995,235229.78374823963
15178,67847.68949982278
8594,181937.37869483177
15770,223830.2595869913
15859,349687.65960322204
1735,323412.5855317785
11410,482213.25144179637
16397,169050.51324563884
3572,146084.70336966513
5501,108889.2274011154
969,185524.85308910467
6977,413333.576198847
1233,176984.34122881133
4258,155746.5998780529
90,379219.1315306641
16650,179137.24126611926
197,104461.63100978226
12514,213305.3432161672
4367,170321.7768857874
3199,207490.65756698826
5600,182793.4733165859
11641,148024.7614792738
14609,112417.28602787176
12775,158983.71152663874
14240,174004.63488796074
7933,170920.21339943566
6945,310811.04120551853
14006,199952.46337134394
6320,273901.90628193755
12061,209804.12259297687
16369,227969.5037988717
16354,389337.6633611353
3970,298773.5993555073
1048,200213.6934773464
3639,214221.11429023583
14448,241741.9263776005
2812,444096.79468528775
3932,163202.08064926203
14875,318730.32442898845
8883,116416.0730385008
7622,272409.13578880834
7252,130566.6775632298
9751,172128.67429094552
2378,207665.90662813105
6816,263543.01613557053
15358,177879.32431083816
7843,129854.84216823836
10448,391392.7923650242
7840,268360.81880857155
8880,238340.28440497114
12551,347336.05314635223
15470,197255.53375021848
16207,266079.00024158804
12123,128458.3575674842
15247,352195.2116698276
7481,196091.6877034298
16171,364727.7639031982
7461,324229.8209457099
902,216690.59979512694
13094,169822.1430688997
11584,246106.37126962055
4462,193427.6341601412
15576,154933.7314848676
16606,260855.5395782538
5427,315006.9390781695
7725,153655.38437376867
5409,170867.08537176132
12579,128304.79750466233
12013,246159.7619778242
11321,186756.9039541085
9932,140350.24747073863
591,154845.75951353615
10357,205073.44541640952
3336,236589.67316150147
13,180624.04077380977
4809,234239.10927723692
7555,156046.0080061554
15172,363540.6982378894
6989,164420.05219330243
4707,179512.45984637388
2046,237991.9625507376
6495,88415.98204909763
3873,181811.43123227812
7061,195933.26828531988
12112,240271.36203089624
8917,286565.2948312792
7735,139694.80282190346
16442,214751.53299454608
4244,175131.29197791006
3747,232976.31375047893
11086,180274.88061043035
10080,218127.7915254509
15057,238630.9690219253
1331,189963.61711345834
8891,156504.52480295798
13411,229629.11243251924
16730,223699.13847901663
2267,207401.2575120572
3022,181899.72069180262
11190,216249.38183894343
11857,182758.46877358778
9318,179651.12009644785
16512,152383.76597311196
2053,192617.92512247662
13707,130800.8628543894
12143,158244.37253382345
14080,163372.4038738263
6130,175466.16731555838
7936,92562.12493899191
10101,170133.43403554132
5663,185572.21713763743
14811,126601.9063395026
1366,194337.4767820629
908,198478.59986502747
2953,125980.03368139233
14629,141027.19006562707
15096,405707.6680839568
2115,189678.34699527093
11770,155047.81326633182
12701,185627.02043321187
14584,131273.93436751963
1893,412120.3012960721
9501,485749.2471151613
2138,121154.77607415098
9346,197047.77497172193
15960,352047.79570414656
8230,163523.77425062686
13843,215044.42986290515
13810,224247.96137901474
15650,176058.07073577584
9974,137981.33216007517
12200,190616.911775103
538,206031.9560744137
5334,206772.88950479872
14823,116835.77539445911
4817,170982.95976880964
9041,198803.1219975254
4359,291209.00327231415
4852,243092.55413529073
10141,144821.35060391118
1503,228438.13819695893
16256,437328.9710362641
683,108401.23339232335
14382,195315.77317725576
7248,206809.21980035788
1200,167743.81993833373
3563,170466.6073661091
3681,387896.3790792479
3053,255725.75840408524
4099,206660.1862204115
807,114824.45363865473
4658,305315.11675859726
3535,178415.55521151517
12548,150834.33303366814
10488,198675.18002941564
5851,145852.0105498663
13736,180011.51145645432
875,171021.34256083003
14449,155605.89629597732
3958,349134.0464534315
10727,178635.18600859697
11296,135358.7976517814
13646,255136.2690407828
9599,297716.7261812433
7135,308179.7352882346
5943,337349.9782668539
2695,288618.0964984254
6766,216607.6511395282
5630,208500.3580972939
13586,206375.22228092217
3507,406178.0603188029
10014,138516.06481990014
459,242558.84901679956
3582,291134.29213709215
8560,289499.7708122164
3372,176361.3302721711
13109,268712.9885168549
8160,180954.20438068232
10706,260432.89195139756
9104,337735.7073650819
2870,205740.93695029643
13712,115469.30944252857
13924,138178.81339404662
798,272499.55772713793
9750,375742.9669866746
16248,413278.18365098466
3170,169571.23384575694
12700,232389.0979216533
10601,138920.67498900846
514,206007.21062645488
4010,274606.38495920756
8124,150187.38499063367
10800,170323.91895833894
13628,190538.41849320152
11637,152075.89543766849
781,170227.17752226137
16156,191551.65340424544
12618,247490.90848913588
9766,163721.04394812818
15987,263729.1342471813
11051,315984.7293501133
7673,210295.87056790636
1245,435325.6328182944
2443,153954.2865391275
7413,100471.74108686497
310,149967.0594761444
10921,227619.83476683765
8709,97516.75509788282
12404,339585.907574647
14986,229459.27902516443
10714,299287.5559745521
14286,202485.71155496137
13828,367540.365788604
8926,394591.44705442106
12233,178553.35186658858
3913,205296.10728903898
5221,225233.8591129826
14965,93868.44787573795
862,184738.76600682465
13907,128405.55548173953
5418,189929.37595654625
2045,164039.2924782752
13321,188924.92946831233
2762,198647.89538538948
13888,181411.10958035014
14962,116545.47522464987
13305,388690.91635901213
8487,272213.68829322397
7146,170143.47676788736
1134,171007.00291662506
15092,332595.13618627825
13760,241882.2735018715
11958,454706.72981632943
3177,175846.92955843
11350,224474.31851207514
1524,116192.50732828985
5527,256030.88743260346
2872,204113.58129386895
8602,402556.17190323514
3067,309088.20008012827
10435,220046.98820867512
11222,211721.01130278147
8700,167252.450648262
10961,211535.01446847082
14305,202584.29117262468
8362,263758.7380486105
4979,163394.44690706502
7180,349673.24934878096
5763,105370.38639207449
2192,219124.50546351235
13581,205706.78117871028
10720,135913.2327608758
1358,238974.68548780636
13366,344881.5783252525
13539,409622.598252348
12849,189692.80849972123
6794,178840.17134158383
525,480578.2262220763
12223,356614.73952200724
16271,117277.06742898998
5818,134504.60989503554
16588,278136.25412936206
8981,123578.81308204649
16476,120856.86382039002
14663,182821.29983678836
3,148161.54297257765
6615,138879.8987669107
12215,266337.7153622017
304,258241.2210367293
13634,222155.24603347987
9208,172959.51398044356
2175,166628.06696969492
250,215627.21123412062
6045,198306.88201704086
10516,151557.82127175212
1852,463256.5141685765
1573,202234.62315775783
15079,163738.03220765863
5500,171420.1613367982
15775,156217.65129879763
3198,160653.3872911238
6718,209745.61004094555
4149,197768.69339801007
9627,251548.2248981479
7595,309659.81764540315
4538,190174.00673121112
3555,205930.5898327509
10483,372041.6107854949
8834,169876.70686893887
16412,190766.48557857677
6449,163989.04880890087
2767,182125.43746948376
11498,176714.58209298816
16472,139149.47486970946
178,309103.77950879827
10948,183133.37318354123
13313,279097.44460824254
8065,147279.4415011063
102,146568.40136108192
14428,145488.0167979353
11973,143415.6636317394
6663,188441.5856068756
15989,133690.89225865324
10955,397428.52821180486
11772,150372.73099328266
11364,242061.0310423015
7082,175135.2503102348
7749,512342.965042616
6428,138148.69987532403
6869,110127.13918099285
295,169032.87019939002
12266,233133.43126784492
11129,231862.63733106255
826,423250.888180761
3262,238095.84400248577
15641,282064.7953123685
1662,504571.62027580343
10926,219869.68389454356
10232,228903.0984234263
6376,166430.1819676233
7817,171668.8939811104
354,212345.8339726462
10076,196311.00217996808
11379,335705.3254039224
10184,133859.32097292063
4696,435443.0370554823
13562,472665.71137606795
5436,179854.92884079565
13196,105915.59295948892
14939,350667.5541892946
14004,210881.3710281334
5916,194020.6753738228
7229,155170.62072124647
9143,161102.32999893016
3440,201018.23985376107
319,169649.93456995185
11683,241501.95515359845
12647,246968.75926608642
12788,141918.63263104192
13662,252676.8235904608
423,284492.66481994017
5222,201176.6530136481
9242,181062.0779102848
2641,192505.57856107753
4855,137132.64246115144
5360,181776.1327160472
9799,170520.1839249886
5526,257079.4680239996
10309,163070.89597364198
2144,388328.9362026171
7191,198731.4346827492
6732,154757.14150871604
14789,156507.35476375074
13525,167578.50811365712
4066,306762.5637682061
16422,200079.18262525817
14890,205936.82289179412
2922,240082.89325065483
3601,112338.20242116893
13416,114815.02298109102
14363,173771.8379988987
9496,257247.7809354148
7115,336513.4855450205
8615,127024.99978703115
5218,70111.17192308529
9493,205849.35664197136
10623,170256.48229568035
2272,146498.83613693455
3352,336976.9773370454
84,169236.73908138918
8086,115667.32738173507
2595,197233.84492740213
3531,152012.23274552883
7460,350982.4641987585
9214,263471.09761829796
2790,274648.3495666792
10548,248767.66213085724
9218,180807.48694911142
7435,173236.6640238065
15780,194819.66139198144
7640,216563.5193993262
6223,176770.95907775837
3425,112614.8727808966
10582,149707.45601326032
702,254620.47265727163
2111,176858.06969679016
11730,189217.1091786201
9865,248014.15375221445
16478,336447.0320388848
1885,215069.8903385853
3956,362659.2658505492
16735,106189.26269079537
15264,203597.48974796693
15971,161221.86074283262
5584,215850.28151598893
15242,170233.42155458778
14358,171410.51657878247
11300,208827.6090925449
5446,171972.70946125223
3934,178051.8579012056
6610,171351.68669040952
10164,249584.41275558397
4646,190455.39398442945
13304,197377.32764178485
1985,204155.6524047085
4746,142713.87579000607
7963,220770.21047469357
14083,270710.55302538
13140,265961.87869589607
15023,266213.6980788246
13093,255367.73159835386
7160,172218.42313586478
7407,194460.1790850576
16056,188604.30469352103
751,507866.1700278607
6179,85760.3544566989
9137,264145.5311040815
10992,283049.8922061843
5744,504957.4325124003
10884,161775.69933697206
12858,292876.13989334716
13005,322165.3762944545
16714,184878.43144473858
1419,245234.0861239838
6064,198537.2077894313
3771,200496.97727348816
5945,532964.2309341118
8453,63517.844362236414
3806,154275.61149999071
16748,262488.8498114352
11380,230880.74480197643
3107,214642.5745325496
12003,201695.1057491879
14567,226595.28110981223
1079,205926.5619226713
11705,171517.12374132243
7814,204860.46301492542
10174,157844.5528228055
5514,240837.15663717262
5265,259006.14055469056
10520,366108.11105323664
13195,211181.4979072794
14601,402404.2138040826
6012,207370.28614829504
13079,169555.47358678398
9009,131042.09271882799
3122,186484.48366466071
5470,238379.7966176279
4840,162741.51002298453
6270,283179.6191463864
9158,89836.65169161106
10120,129657.50378525515
10672,313958.7485810122
4573,153290.42759469067
12118,308076.5139836563
7447,129492.99767396433
2171,217337.96320359502
6126,309561.0485724121
2836,172740.6058794792
1457,252815.08758173473
11165,218721.82976909657
5923,219370.27026255603
1813,208223.8788476847
3492,264301.09783384606
1917,307281.7675474532
965,483402.83854564244
15795,142000.76707179003
821,222158.5633838563
4568,166752.24202182397
9078,230953.0073108859
11371,116944.40931863272
5149,204564.6434360514
281,204583.17472241443
1918,259311.5501843387
776,126117.51753398549
210,195568.6659293446
10782,176029.0500019614
9653,177831.3069167205
9372,161776.5711347416
5868,164416.02989442943
6176,144876.44208150564
3969,121291.79428597823
7427,138938.7307238363
8544,553978.4962566344
5219,224416.04154654313
16488,131334.25245018807
5855,251001.5380242848
15920,114572.92873455316
4393,402020.1807402099
5770,159097.18662455754
2900,147227.09898524536
8622,89393.241312242
11610,291256.46000265284
10969,126096.38640923476
11029,153917.08976494466
6193,297875.0691514092
14087,455082.9675306074
13623,155898.5961940237
16689,178097.6626037226
1027,225484.20268055116
949,147895.43815259638
672,106033.19711618643
13832,151272.89258730476
2471,201819.75522096286
8728,276041.546779101
7742,237483.93945141108
2698,211672.58970798482
9084,176483.23506041116
6075,294753.93800332356
2874,177098.22789261953
13119,125832.66766489635
5010,214644.3925908019
1284,169410.29006080172
1151,163767.66365205188
5110,459728.4846354446
11386,163328.97605547353
8019,226493.5292218987
2859,122020.3532799556
16110,176412.95372131641
16027,311856.56860223104
14902,182175.73230438662
14301,188646.2954556612
2451,188634.62791722582
13596,131763.55840627974
1464,129991.76394249039
7927,420627.8871647912
9638,212542.23613265518
8009,293273.63234131114
11903,155114.37072158157
9243,111488.56119183383
547,194395.3393821249
5511,116584.90120067746
11247,182199.26410665215
15928,282436.15871819673
3434,180542.46114926413
7614,117936.09858039288
1380,203628.22263631262
2770,136329.5484271727
111,176130.31065575354
5994,131505.15586284592
12341,193894.60347383338
2787,265167.91353448486
14410,307306.60849938425
15983,130059.14952969765
14876,203675.4801423911
653,172740.65293426515
2174,214406.9100115615
2575,291502.8625869373
7976,166442.28775878437
5812,320360.24645245273
13589,477057.8634498294
9122,128674.57600037652
8159,479655.2693004158
8754,302993.92205112055
9321,223092.23358781263
13535,185090.69399273727
2083,163333.99978802283
2689,408772.2332865769
2248,280599.26535225497
11649,162045.11940642807
11045,398363.4794751162
1276,90091.99168712442
5962,149762.52140982597
13012,162588.75755056262
4642,176627.75701371583
179,173548.34356040694
15347,494830.38027250534
